Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Bag/Case storage features (product.metafields.shopify.bag-case-storage-features),Battery size (product.metafields.shopify.battery-size),Blade material (product.metafields.shopify.blade-material),Body area (product.metafields.shopify.body-area),Book cover type (product.metafields.shopify.book-cover-type),Bristle material (product.metafields.shopify.bristle-material),Bristle shape (product.metafields.shopify.bristle-shape),Brush material (product.metafields.shopify.brush-material),Carry options (product.metafields.shopify.carry-options),Cleaning surfaces (product.metafields.shopify.cleaning-surfaces),Closure type (product.metafields.shopify.closure-type),Color (product.metafields.shopify.color-pattern),Decoration material (product.metafields.shopify.decoration-material),Drawing/Painting kit items included (product.metafields.shopify.drawing-painting-kit-items-included),Dry/Wet cleaning (product.metafields.shopify.dry-wet-cleaning),Features (product.metafields.shopify.features),Flash card theme (product.metafields.shopify.flash-card-theme),Genre (product.metafields.shopify.genre),Hair styling tool features (product.metafields.shopify.hair-styling-tool-features),Handle material (product.metafields.shopify.handle-material),Handle type (product.metafields.shopify.handle-type),Language version (product.metafields.shopify.language-version),Light source (product.metafields.shopify.light-source),Light temperature (product.metafields.shopify.light-temperature),Marker tip design (product.metafields.shopify.marker-tip-design),Massage technique (product.metafields.shopify.massage-technique),Material (product.metafields.shopify.material),Nebulizer design (product.metafields.shopify.nebulizer-design),Nebulizer technology (product.metafields.shopify.nebulizer-technology),Office instrument material (product.metafields.shopify.office-instrument-material),Pencil sharpener design (product.metafields.shopify.pencil-sharpener-design),Plate type (product.metafields.shopify.plate-type),Power source (product.metafields.shopify.power-source),Razor flexibility (product.metafields.shopify.razor-flexibility),Razor head design (product.metafields.shopify.razor-head-design),Recommended age group (product.metafields.shopify.recommended-age-group),Roller head (product.metafields.shopify.roller-head),Roller material (product.metafields.shopify.roller-material),Roller type (product.metafields.shopify.roller-type),Suitable for skin type (product.metafields.shopify.suitable-for-skin-type),Target audience (product.metafields.shopify.target-audience),Toy/Game material (product.metafields.shopify.toy-game-material),Usage conditions (product.metafields.shopify.usage-conditions),Vehicle application area (product.metafields.shopify.vehicle-application-area),Vehicle decor features (product.metafields.shopify.vehicle-decor-features),Vehicle type (product.metafields.shopify.vehicle-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
educational-flash-card-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/4_e9e3ce60-ff4b-45a1-a7d9-b35daaa35287.webp?v=1770117426,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
educational-flash-card-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/1_f4eddfb7-1617-4df6-a358-57bbdfb602b8.webp?v=1770117426,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
educational-flash-card-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/2_5661fdeb-3d21-47f0-ac99-858c1d9c9e25.webp?v=1770117426,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
educational-flash-card-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/3_3ffdc540-e120-4f57-8f84-4885227c3d4a.webp?v=1770117426,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
educational-flash-card-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/5.webp?v=1770117426,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
educational-flash-card-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/71PQCbTxf5L._SL1500.jpg?v=1770117426,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
educational-flash-card-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/71SrybPlQcL._SL1500.jpg?v=1770117426,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
educational-flash-card-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/81GP7EBSvJL._SL1500.jpg?v=1770117426,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
educational-flash-card-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/81vhETTRmzL._SL1500.jpg?v=1770117426,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145-pcs-sketching-and-colouring-pencil-set,145 PCS Sketching And Colouring Pencil Set,"<p>This sketching and colouring pencil set is perfect for beginners, students and artists. It includes multiple graded pencils for shading, drawing, sketching and colouring work. Smooth lead quality gives consistent lines and blends easily for shading effects. Ideal for school art projects, hobby drawing and creative works. Compact and organised set makes it easy to store and use daily.</p>",Rover Mart,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Craft Kits > Drawing & Painting Kits,"","",true,Title,Default Title,,,,,,,,SKPC-24SET-ART-01,0.0,shopify,10,deny,manual,449.00,999.00,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1012/9830/7153/files/5_9f95d363-fcaa-497f-8027-521255fdeef3.jpg?v=1770116198,1,"",false,,,,kids; all-ages,,,,,,,,,,,,,,,,color-pencil; graphite-pencil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
145-pcs-sketching-and-colouring-pencil-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/4_3231022d-0ce9-4259-817b-087ddc1d5881.jpg?v=1770116198,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145-pcs-sketching-and-colouring-pencil-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/2_34232c03-81f2-4927-9f44-3d45964a4ddb.jpg?v=1770116198,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145-pcs-sketching-and-colouring-pencil-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/3_66e976d8-a6a5-4667-a037-44802f652708.jpg?v=1770116198,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8-in-1-kids-stationery-set-pack,8-In-1 Kids Stationery Set Pack,"<p>This 8-in-1 kids stationery set has all the essential tools for school, homework and art projects. It includes pencils, eraser, sharpener, ruler, color pens and other basic writing tools. Bright colours and kid-friendly design make learning fun and creative. Compact pouch keeps everything organised and easy to carry. Ideal for students, beginners and children’s classrooms.</p>",Rover Mart,Office Supplies > General Office Supplies > Paper Products > Stationery,"","",true,Title,Default Title,,,,,,,,,100.0,shopify,10,deny,manual,299.00,999.00,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1012/9830/7153/files/3_ca553b9f-56c6-443b-bec9-0f6e52910d41.jpg?v=1770116056,1,"",false,,,,,,,,,,,,,,,,,,blue; multicolor; animal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
8-in-1-kids-stationery-set-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/1_70c6b342-9697-4842-bd29-7127ce82de69.jpg?v=1770116056,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8-in-1-kids-stationery-set-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/2_10bf414a-3640-40c5-ae47-909851bc0217.jpg?v=1770116056,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8-in-1-kids-stationery-set-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/4_7fb34881-185d-4418-95de-b7f17dec70e9.jpg?v=1770116056,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8-in-1-kids-stationery-set-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/5_aadb89f5-a537-4c5d-9302-b35f62274b79.jpg?v=1770116056,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8-in-1-kids-stationery-set-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/71uFv-V5v-L._SL1500.jpg?v=1770116056,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8-in-1-kids-stationery-set-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/81J2lphLqfL._SL1500.jpg?v=1770116056,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8-in-1-kids-stationery-set-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/81XE95nOXPL._SL1500.jpg?v=1770116056,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8-in-1-kids-stationery-set-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/714A8Rr8XOL._SL1500.jpg?v=1770116056,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unicorn-themed-stationery-set,Unicorn Themed Stationery Set,"<p data-start=""540"" data-end=""925"">This unicorn themed stationery pencil sharpener is perfect for kids, students and art lovers. Cute unicorn design adds fun to your school bag or desk. Sharp and smooth blade gives tidy pencil tips for writing, drawing and sketching. Compact and lightweight body makes it easy to carry anywhere. Ideal for daily school work, art projects or gifting on birthdays and special occasions.</p>",Rover Mart,Office Supplies > General Office Supplies > Paper Products > Stationery,"","",true,Title,Default Title,,,,,,,,PSHR-UNIC-MAG-01,0.0,shopify,10,deny,manual,340.00,549.00,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1012/9830/7153/files/1_f2d26d70-8e8f-4c4a-86be-53a2b30ba48f.jpg?v=1770113322,1,"",false,,,,,,,,,,,,,,,,,,animal; multicolor; pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
unicorn-themed-stationery-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/2_1f641c1f-0733-4b58-b178-3f23d86d3755.jpg?v=1770113427,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unicorn-themed-stationery-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/3_e9889b16-768a-41a6-8d74-33cec71d031c.jpg?v=1770113244,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unicorn-themed-stationery-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/4_98cbcc6f-e9c2-4ecc-ba8b-c3577a8db5da.jpg?v=1770113245,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unicorn-themed-stationery-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/41YH7F8eCSL.jpg?v=1770113245,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unicorn-themed-stationery-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/5_010210e9-61bb-4d8b-b667-303efe801ba7.jpg?v=1770113245,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unicorn-themed-stationery-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/51oKqsaMOqL.jpg?v=1770113244,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unicorn-themed-stationery-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/51r6EsqM9DL.jpg?v=1770113244,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unicorn-themed-stationery-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/51xsdgvHBBL.jpg?v=1770113244,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stationery-gift-set-pack-of-6,Stationery Gift Set (Pack of 6),"<p data-start=""511"" data-end=""916"">This colourful stationery pencil sharpener makes sketching, drawing, writing and school work easy and neat. Sharp and smooth blade gives clean pencil points for all types of pencils and crayons. Compact and lightweight design fits in school bag, drawer or desk easily. Simple manual use without power makes it perfect for kids, students and artists. Ideal for school, college, office or home art projects.</p>",Rover Mart,Office Supplies > Office Instruments > Pencil Sharpeners > Standard Sharpeners,"","",true,Title,Default Title,,,,,,,,PSHR-COLOR-MANL-01,50.0,shopify,0,deny,manual,299.00,999.00,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1012/9830/7153/files/3_197065a1-9f64-457c-8c8b-82984b048d22.jpg?v=1770112927,1,"",false,,,,,,,,,,,,,,,,,,animal; multicolor; pink,,,,,,,,,,,,,,,,,,plastic,plain,,,,,,,,,,,,,,,,,kg,,,active
stationery-gift-set-pack-of-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/81mLSyy3kOL._AC_SL1500.jpg?v=1770112842,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stationery-gift-set-pack-of-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/4_1edca90b-5ca7-4f09-8b37-2d59e7271b9d.jpg?v=1770112842,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stationery-gift-set-pack-of-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/1_b7888074-4288-42e3-8137-dc0b35e55bc2.jpg?v=1770112841,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stationery-gift-set-pack-of-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/2_b7414ed0-bcfa-4d5a-9c80-f3804b2e21f8.jpg?v=1770112841,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stationery-gift-set-pack-of-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/91QAH1NVNFL._AC_SL1500.jpg?v=1770112889,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8-5-in-portable-writing-tablet-kids,8.5 in Portable Writing Tablet Kids,"<p>This LCD portable writing tablet is designed for kids, students and adults to draw, write notes, practise letters or do doodles easily. It comes with a stylus for smooth writing and an easy erase button to clear screen instantly. Lightweight and slim design makes it easy to carry in bag or backpack. Perfect for home, school or travel use. Eco-friendly and reusable — no paper waste and great for creativity.</p>",Rover Mart,Toys & Games > Toys > Art & Drawing Toys > Toy Drawing Tablets,"","",true,Title,Default Title,,,,,,,,LCDT-PORT-WRTE-01,200.0,shopify,10,deny,manual,249.00,999.00,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1012/9830/7153/files/1_9c1f9332-a613-49d3-ab93-d55963d793a7.jpg?v=1770112564,1,"",false,,,,,,,,,,,,,,,,,,blue; black,,,,,,,,,,,,,,,,,,,,,,,,all-ages; school-age-children,,,,,,plastic,,,,,,kg,,,active
8-5-in-portable-writing-tablet-kids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/2_7f024813-33ee-4738-a63a-3196115482d4.jpg?v=1770112564,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8-5-in-portable-writing-tablet-kids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/3_a9b75154-20dc-4ced-99e2-097b520cc575.jpg?v=1770112564,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8-5-in-portable-writing-tablet-kids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/4_4dee5a9d-38af-4ad3-afdd-c6fc90d8a9e2.webp?v=1770112564,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t-9-vintage-trimmer-metal,T-9 Vintage Trimmer - Metal,"<p><span style=""font-size: 0.875rem;"">This electric adjustable hair trimmer is perfect for beard, head and body grooming at home or on the go. Adjustable blade length lets you customize cutting length easily for precise styling. Rechargeable cordless design removes battery and wire hassle, so you can use it anywhere. Sharp stainless steel blades give smooth trimming with less tugging. Ideal for daily grooming and professional results without salon visits.</span></p>",Rover Mart,Health & Beauty > Personal Care > Shaving & Grooming > Hair Clippers & Trimmers,"","",true,Title,Default Title,,,,,,,,HTRM-ADJ-USB-CORD-01-MTL,300.0,shopify,10,deny,manual,399.00,999.00,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1012/9830/7153/files/ChatGPTImageJan12_2026_04_08_33PM.png?v=1770112125,1,"",false,,,,,,,,built-in-battery,,,,,,,,,,gold,,,,,,,,,,,,,,,,,,,,,rechargeable,,,,,,,,,,,,,,,kg,,,active
t-9-vintage-trimmer-metal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/ChatGPTImageJan12_2026_04_11_50PM.png?v=1770112126,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t-9-vintage-trimmer-metal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/ChatGPTImageJan12_2026_04_08_06PM.png?v=1770112126,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t-9-vintage-trimmer-metal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/ChatGPTImageJan12_2026_04_08_30PM.png?v=1770112126,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t-9-vintage-trimmer-plastic,T-9 Vintage Trimmer - Plastic,"<p data-start=""545"" data-end=""966"">This electric adjustable hair trimmer is perfect for beard, head and body grooming at home or on the go. Adjustable blade length lets you customize cutting length easily for precise styling. Rechargeable cordless design removes battery and wire hassle, so you can use it anywhere. Sharp stainless steel blades give smooth trimming with less tugging. Ideal for daily grooming and professional results without salon visits.</p>",Rover Mart,Health & Beauty > Personal Care > Shaving & Grooming > Hair Clippers & Trimmers,"","",true,Title,Default Title,,,,,,,,HTRM-ADJ-USB-CORD-01,200.0,shopify,10,deny,manual,299.00,999.00,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1012/9830/7153/files/ChatGPTImageJan12_2026_03_46_11PM.png?v=1770111707,1,"",false,,,,,,,,built-in-battery,,,,,,,,,,gold; floral; black,,,,,,,,,,,,,,,,,,,,,rechargeable,,,,,,,,,,,,,,,kg,,,active
t-9-vintage-trimmer-plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/ChatGPTImageJan12_2026_03_47_12PM.png?v=1770111708,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t-9-vintage-trimmer-plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/ChatGPTImageJan12_2026_03_47_18PM.png?v=1770111707,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t-9-vintage-trimmer-plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/ChatGPTImageJan12_2026_03_47_41PM.png?v=1770111708,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t-9-vintage-trimmer-plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/ChatGPTImageJan12_2026_03_47_47PM.png?v=1770111708,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensitive-touch-expert-hair-trimmer,Sensitive Touch Expert Hair Trimmer,"<p data-start=""609"" data-end=""1035"">This sensitive touch expert trimmer is designed to remove unwanted hair from face, underarms and bikini line gently and precisely. It comes with battery and carry pouch included for easy use anywhere. Lightweight and ergonomic design makes grooming painless and quick. Perfect for daily touch-ups and smooth skin without irritation. Ideal for women’s personal care at home or on the go. <span class="""" data-state=""closed""></span></p>",Rover Mart,Health & Beauty > Personal Care > Shaving & Grooming > Hair Removal > Epilators,"","",true,Title,Default Title,,,,,,,,STRM-SENS-FACE-BODY-01,100.0,shopify,10,deny,manual,449.00,999.00,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1012/9830/7153/files/1_4302ccb6-b4be-4db9-a33e-aec485d3a146.jpg?v=1770111245,1,"",false,,,,,,,,,,,,,,,,,,white; pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,sensitive; all-skin-types,,,dry,,,,,kg,,,active
sensitive-touch-expert-hair-trimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/2_75830573-f620-46fc-b22a-cec5dd6d6861.jpg?v=1770111245,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensitive-touch-expert-hair-trimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/3_e6521e37-c535-4f54-b3eb-a0c7a2f6bc36.jpg?v=1770111245,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensitive-touch-expert-hair-trimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/4_0b39a9a2-0dd1-44fc-8759-23d3b93a854a.jpg?v=1770111249,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sensitive-touch-expert-hair-trimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/5_998b1a9f-b1f6-475e-a0df-ec52e3d31604.jpg?v=1770111245,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
electric-2-in-1-razor-and-trimmer,Electric 2-in-1 Razor And Trimmer,"<p>This 2-in-1 rainbow colour lady razor and hair removal trimmer is designed for smooth and painless hair removal on legs, arms, upper lip and body. USB rechargeable design makes charging easy without battery waste. Portable and cordless body fits in purse or travel bag. Sharp blades give clean and close shave while safe guard prevents cuts. Ideal for daily grooming for women on the go.</p>",Rover Mart,Health & Beauty > Personal Care > Shaving & Grooming > Electric Razors > Trimmers,"","",true,Title,Default Title,,,,,,,,HRTR-2IN1-USB-CORD-01,100.0,shopify,10,deny,manual,449.00,999.00,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1012/9830/7153/files/ChatGPTImageJan12_2026_01_10_28PM.png?v=1770110332,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fixed,single,,,,,,,,,,,,,kg,,,active
electric-2-in-1-razor-and-trimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/ChatGPTImageJan12_2026_01_04_09PM.png?v=1770110332,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
electric-2-in-1-razor-and-trimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/ChatGPTImageJan12_2026_01_09_18PM.png?v=1770110332,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
